produksi_ton,solar_liter,listrik_kWh,jam_operasi,alat_berat,emisi_CO2e
5817.0,3010.0,8513.0,469.0,7.0,10759.0
11047.0,3949.0,20641.0,363.0,13.0,17086.0
19905.0,6448.0,27315.0,277.0,24.0,28302.0
6313.0,2801.0,13947.0,514.0,7.0,11100.0
20588.0,10927.0,34165.0,310.0,25.0,34508.0
22556.0,6515.0,51575.0,428.0,28.0,33200.0
13153.0,4971.0,20422.0,435.0,16.0,20668.0
16459.0,8349.0,29072.0,406.0,20.0,27626.0
20595.0,9354.0,44901.0,337.0,25.0,33054.0
12666.0,7494.0,21571.0,,15.0,22555.0
19339.0,5973.0,36389.0,324.0,24.0,27762.0
11644.0,7979.0,24777.0,465.0,14.0,23424.0
12612.0,3736.0,20598.0,446.0,15.0,18071.0
11003.0,2719.0,15641.0,398.0,13.0,15853.0
16713.0,7422.0,22770.0,355.0,20.0,26649.0
20790.0,6997.0,41061.0,569.0,25.0,31437.0
14079.0,6281.0,26985.0,296.0,17.0,23299.0
8644.0,3826.0,18312.0,276.0,10.0,14737.0
9586.0,4126.0,16468.0,393.0,11.0,15101.0
16973.0,6208.0,23266.0,379.0,21.0,24905.0
24221.0,11947.0,26502.0,488.0,30.0,39409.0
,7097.0,45143.0,452.0,21.0,27999.0
13066.0,7321.0,25583.0,402.0,16.0,24033.0
18831.0,8134.0,34668.0,440.0,23.0,30255.0
13803.0,4880.0,25998.0,439.0,17.0,22085.0
13109.0,3687.0,17967.0,568.0,16.0,18791.0
10208.0,4418.0,,420.0,12.0,16517.0
22042.0,7121.0,51204.0,346.0,27.0,32368.0
3000.0,945.0,5993.0,416.0,,5073.0
18989.0,9547.0,29831.0,200.0,23.0,31678.0
12681.0,3452.0,18159.0,397.0,15.0,16571.0
12948.0,7655.0,21304.0,487.0,16.0,23436.0
23462.0,,40011.0,448.0,,
,5093.0,27599.0,424.0,14.0,19174.0
11600.0,4020.0,20224.0,452.0,14.0,18447.0
14348.0,,20706.0,488.0,17.0,25916.0
17069.0,7676.0,30425.0,514.0,21.0,28097.0
12791.0,4878.0,24038.0,436.0,15.0,20759.0
7131.0,,10096.0,375.0,,13438.0
10672.0,3006.0,20496.0,215.0,13.0,15343.0
21407.0,6132.0,46296.0,478.0,26.0,30870.0
15374.0,5196.0,28313.0,441.0,19.0,23642.0
17255.0,8368.0,26934.0,412.0,21.0,29167.0
13693.0,6157.0,22475.0,345.0,17.0,22192.0
11703.0,6494.0,15241.0,477.0,14.0,20556.0
23388.0,8373.0,41159.0,379.0,29.0,35731.0
14059.0,7134.0,26617.0,397.0,17.0,23942.0
12783.0,5607.0,19571.0,396.0,15.0,21295.0
20481.0,7285.0,48783.0,436.0,25.0,31553.0
11388.0,5563.0,23206.0,308.0,14.0,20204.0
12026.0,5332.0,15179.0,,,19192.0
15051.0,5826.0,19090.0,,18.0,22453.0
15001.0,6814.0,22574.0,345.0,18.0,24629.0
16298.0,7123.0,37028.0,471.0,20.0,26315.0
,11065.0,52629.0,320.0,31.0,40461.0
16681.0,6818.0,38152.0,471.0,20.0,27689.0
3110.0,994.0,5607.0,408.0,5.0,4703.0
16631.0,7609.0,28891.0,268.0,20.0,26949.0
15189.0,5616.0,21656.0,509.0,18.0,23986.0
15217.0,5295.0,28987.0,425.0,19.0,23141.0
16230.0,6913.0,28258.0,432.0,20.0,25546.0
14857.0,7776.0,25696.0,481.0,18.0,25657.0
14737.0,6905.0,33680.0,520.0,18.0,24734.0
18065.0,7170.0,31833.0,416.0,22.0,28177.0
12290.0,4828.0,27028.0,449.0,15.0,19716.0
10262.0,5270.0,,430.0,12.0,17511.0
30000.0,6310.0,78193.0,373.0,37.0,40572.0
11421.0,,19278.0,273.0,14.0,
15501.0,4070.0,31190.0,417.0,19.0,22190.0
7522.0,2320.0,15494.0,510.0,9.0,12711.0
15582.0,6211.0,25723.0,447.0,19.0,25273.0
10334.0,6893.0,21140.0,315.0,12.0,19519.0
12788.0,7899.0,26359.0,488.0,15.0,24207.0
20225.0,10530.0,32079.0,375.0,25.0,33856.0
17360.0,8431.0,27596.0,233.0,21.0,27498.0
17842.0,4706.0,32358.0,481.0,22.0,25385.0
6144.0,2861.0,10846.0,324.0,7.0,10092.0
24184.0,9555.0,53640.0,542.0,30.0,38383.0
,3330.0,18179.0,492.0,11.0,13959.0
22643.0,10540.0,40279.0,382.0,28.0,36831.0
20108.0,8101.0,39850.0,437.0,25.0,30836.0
17887.0,9604.0,21214.0,594.0,22.0,31242.0
10725.0,2750.0,17325.0,480.0,13.0,15322.0
15758.0,7209.0,29725.0,419.0,19.0,25712.0
12645.0,4579.0,26993.0,631.0,15.0,20982.0
15145.0,6195.0,28169.0,409.0,18.0,
13751.0,6607.0,30767.0,447.0,17.0,23577.0
4807.0,1626.0,9904.0,325.0,6.0,7769.0
20609.0,9612.0,34077.0,266.0,25.0,33339.0
14594.0,6258.0,25657.0,377.0,18.0,23939.0
12576.0,4828.0,24178.0,403.0,15.0,
12198.0,4915.0,20315.0,426.0,15.0,19238.0
16792.0,7297.0,37940.0,286.0,20.0,27630.0
10531.0,3930.0,15453.0,453.0,13.0,16128.0
3724.0,1678.0,7057.0,334.0,5.0,6448.0
17036.0,7192.0,34423.0,449.0,21.0,27386.0
17596.0,6842.0,30017.0,475.0,21.0,27915.0
14002.0,8527.0,22940.0,368.0,17.0,24841.0
9260.0,4552.0,16458.0,323.0,11.0,16254.0
,6359.0,31563.0,523.0,19.0,25032.0
7677.0,3567.0,12668.0,470.0,9.0,13196.0
9864.0,3426.0,14592.0,412.0,,15744.0
11247.0,4570.0,24126.0,517.0,14.0,18243.0
19220.0,8034.0,36898.0,407.0,24.0,31626.0
,4290.0,27724.0,350.0,16.0,19685.0
12761.0,,25876.0,320.0,15.0,21597.0
24773.0,9895.0,60793.0,391.0,30.0,39756.0
16762.0,6947.0,35779.0,462.0,20.0,27085.0
16695.0,6563.0,26424.0,,20.0,26751.0
13151.0,9810.0,25528.0,402.0,16.0,25434.0
12018.0,4612.0,19623.0,497.0,,18902.0
4068.0,989.0,,383.0,5.0,
19844.0,5755.0,27310.0,337.0,24.0,28164.0
,9068.0,29555.0,295.0,21.0,29568.0
14104.0,8232.0,27694.0,360.0,17.0,25713.0
14314.0,5465.0,25481.0,299.0,17.0,22481.0
18681.0,10795.0,27464.0,561.0,23.0,33520.0
7226.0,3788.0,9706.0,435.0,9.0,11948.0
12051.0,5194.0,29326.0,392.0,15.0,20743.0
9318.0,3951.0,17682.0,538.0,11.0,15426.0
,11167.0,37046.0,296.0,29.0,38349.0
,10421.0,37565.0,389.0,,33561.0
3987.0,1952.0,9794.0,560.0,5.0,8224.0
7431.0,2841.0,14759.0,388.0,9.0,11628.0
14338.0,6202.0,13820.0,596.0,,22196.0
,8191.0,32804.0,463.0,15.0,24031.0
8378.0,3981.0,10433.0,504.0,10.0,14965.0
24724.0,13275.0,42975.0,507.0,30.0,41727.0
16563.0,8347.0,24181.0,400.0,20.0,27293.0
17374.0,8293.0,27416.0,361.0,21.0,28671.0
11540.0,5318.0,21756.0,391.0,14.0,18794.0
,10045.0,21937.0,321.0,23.0,31053.0
13098.0,6835.0,23221.0,395.0,16.0,22697.0
13583.0,6471.0,29125.0,400.0,16.0,
18055.0,6872.0,27932.0,535.0,22.0,27414.0
6855.0,3349.0,9480.0,447.0,8.0,12235.0
22985.0,10189.0,40413.0,589.0,,37461.0
15912.0,6670.0,27026.0,227.0,,24101.0
21405.0,15366.0,34706.0,303.0,26.0,40974.0
9623.0,2849.0,13891.0,372.0,12.0,13771.0
10384.0,5668.0,20309.0,519.0,12.0,19023.0
9190.0,3343.0,18184.0,391.0,11.0,14947.0
16251.0,7526.0,24057.0,283.0,20.0,26020.0
15330.0,10836.0,23329.0,,19.0,29945.0
12678.0,4485.0,23339.0,304.0,15.0,19567.0
9930.0,3750.0,14999.0,289.0,12.0,15746.0
8667.0,3885.0,16065.0,560.0,10.0,15347.0
14758.0,5391.0,33063.0,372.0,18.0,23430.0
12672.0,6823.0,,414.0,15.0,22455.0
11572.0,4589.0,16616.0,393.0,14.0,17376.0
22735.0,11718.0,43598.0,380.0,28.0,38007.0
14588.0,4626.0,25482.0,333.0,18.0,21207.0
,5750.0,37469.0,375.0,,29590.0
12334.0,5268.0,23959.0,427.0,15.0,20379.0
16224.0,4756.0,32566.0,513.0,20.0,23474.0
14723.0,8860.0,26658.0,476.0,18.0,28008.0
6512.0,1934.0,11603.0,302.0,8.0,9778.0
22142.0,7666.0,53562.0,479.0,27.0,33778.0
14324.0,7038.0,30943.0,438.0,17.0,24204.0
18732.0,7331.0,38402.0,350.0,23.0,28585.0
11240.0,3351.0,20674.0,415.0,14.0,
14176.0,9271.0,21239.0,446.0,,26636.0
10666.0,3731.0,22806.0,404.0,13.0,16645.0
21180.0,9115.0,39041.0,438.0,26.0,34615.0
16557.0,7104.0,26936.0,331.0,20.0,26103.0
16835.0,,29075.0,559.0,21.0,29187.0
21791.0,10813.0,32907.0,246.0,27.0,35918.0
20782.0,7634.0,43999.0,446.0,25.0,31817.0
18827.0,7859.0,37746.0,429.0,23.0,30279.0
7891.0,3372.0,14634.0,451.0,9.0,12775.0
11522.0,6048.0,20591.0,343.0,14.0,19331.0
9981.0,3325.0,15927.0,494.0,12.0,15551.0
18638.0,12148.0,21638.0,391.0,23.0,33952.0
15853.0,5930.0,21816.0,305.0,19.0,23366.0
8047.0,3614.0,12692.0,312.0,10.0,13413.0
14056.0,4695.0,21536.0,410.0,17.0,21036.0
7529.0,2411.0,,272.0,9.0,11022.0
14734.0,5342.0,30109.0,544.0,18.0,22909.0
6723.0,2373.0,11843.0,484.0,8.0,11211.0
17644.0,7209.0,39217.0,546.0,22.0,28059.0
16890.0,5947.0,26435.0,538.0,21.0,25390.0
24540.0,12750.0,43174.0,372.0,30.0,41527.0
19239.0,7151.0,34337.0,330.0,24.0,29073.0
12885.0,4647.0,27416.0,200.0,16.0,19225.0
19090.0,7840.0,34969.0,368.0,23.0,29449.0
8012.0,4401.0,14742.0,541.0,10.0,
10188.0,4803.0,13280.0,334.0,12.0,16772.0
16666.0,7333.0,25499.0,383.0,20.0,27637.0
4209.0,1291.0,8960.0,356.0,5.0,7235.0
14814.0,4974.0,17442.0,430.0,18.0,
,3189.0,21806.0,503.0,12.0,
15507.0,9004.0,30236.0,277.0,19.0,27104.0
9611.0,4835.0,15145.0,292.0,12.0,16324.0
17121.0,6229.0,26545.0,519.0,21.0,25894.0
15097.0,5941.0,35761.0,459.0,18.0,
22002.0,8085.0,48919.0,379.0,27.0,33060.0
15034.0,5433.0,26522.0,537.0,18.0,23503.0
11157.0,5534.0,20533.0,291.0,13.0,18498.0
13766.0,5799.0,22110.0,474.0,,22586.0
8279.0,5448.0,15237.0,395.0,10.0,16281.0
17031.0,9793.0,27212.0,449.0,21.0,30833.0
17949.0,10428.0,31886.0,209.0,22.0,31688.0
27346.0,14142.0,64074.0,379.0,34.0,46256.0
11891.0,4848.0,21062.0,459.0,14.0,20688.0
13661.0,6964.0,20295.0,395.0,17.0,
12121.0,5032.0,16850.0,500.0,15.0,19316.0
16061.0,9846.0,29521.0,498.0,20.0,29741.0
16908.0,8292.0,26576.0,323.0,21.0,28203.0
14733.0,7016.0,27610.0,,18.0,25114.0
,9454.0,26850.0,321.0,25.0,32785.0
11915.0,7435.0,23915.0,404.0,14.0,22818.0
19931.0,6111.0,29537.0,452.0,24.0,
17692.0,11214.0,32092.0,333.0,22.0,32000.0
14940.0,6445.0,,463.0,18.0,25251.0
13425.0,4154.0,31087.0,360.0,16.0,21005.0
27133.0,10169.0,50236.0,354.0,33.0,41256.0
10915.0,3110.0,26017.0,457.0,13.0,16505.0
16490.0,8498.0,32455.0,333.0,20.0,28089.0
11249.0,3894.0,25058.0,329.0,14.0,17155.0
23928.0,11171.0,41572.0,483.0,29.0,38952.0
19434.0,10950.0,36996.0,409.0,24.0,33093.0
11608.0,4444.0,25139.0,284.0,14.0,18933.0
17563.0,7432.0,36381.0,468.0,21.0,28959.0
16288.0,5207.0,31914.0,367.0,20.0,23168.0
12417.0,5105.0,21129.0,288.0,15.0,19966.0
18791.0,13293.0,32928.0,200.0,23.0,35566.0
16947.0,8944.0,36288.0,472.0,21.0,29537.0
16078.0,6810.0,35433.0,331.0,20.0,
14790.0,5751.0,23992.0,300.0,18.0,21802.0
17155.0,7647.0,27052.0,451.0,21.0,27736.0
16147.0,7476.0,24685.0,464.0,20.0,26571.0
15295.0,6242.0,31339.0,337.0,19.0,24255.0
11795.0,5933.0,,473.0,14.0,19647.0
23469.0,8323.0,48000.0,564.0,29.0,36007.0
9748.0,3452.0,19142.0,508.0,12.0,16166.0
17138.0,8347.0,28046.0,495.0,,28952.0
13399.0,4464.0,30404.0,425.0,,
23798.0,12444.0,32396.0,365.0,29.0,40988.0
,4702.0,24088.0,396.0,13.0,17266.0
11324.0,3026.0,21466.0,,14.0,16868.0
10151.0,4679.0,11957.0,299.0,12.0,16608.0
16617.0,4678.0,37847.0,338.0,20.0,24882.0
8135.0,4225.0,,286.0,,14492.0
,5360.0,21074.0,419.0,,20689.0
,2692.0,6402.0,407.0,5.0,8937.0
16202.0,9027.0,21537.0,348.0,20.0,27405.0
12499.0,4299.0,31555.0,466.0,15.0,19248.0
7560.0,1874.0,11513.0,,9.0,10620.0
20428.0,7650.0,29027.0,345.0,25.0,31030.0
8462.0,2774.0,15911.0,462.0,10.0,13444.0
18985.0,12009.0,24844.0,474.0,23.0,34519.0
11495.0,5161.0,17306.0,336.0,14.0,
23008.0,12501.0,48282.0,419.0,28.0,38947.0
18748.0,7902.0,36357.0,338.0,23.0,28999.0
9960.0,4303.0,16773.0,384.0,12.0,15110.0
10415.0,4653.0,18803.0,412.0,13.0,17995.0
18028.0,10107.0,30057.0,445.0,22.0,31583.0
13688.0,6586.0,24384.0,425.0,17.0,23541.0
14153.0,4873.0,22241.0,422.0,17.0,21248.0
21361.0,13078.0,34732.0,314.0,26.0,
11257.0,4736.0,18200.0,431.0,14.0,18234.0
15456.0,6251.0,24456.0,444.0,19.0,24552.0
19773.0,3955.0,41784.0,455.0,24.0,
19046.0,9779.0,38682.0,,23.0,32466.0
14202.0,6534.0,21591.0,473.0,17.0,24305.0
13555.0,6235.0,19543.0,295.0,16.0,21051.0
6306.0,2584.0,11053.0,366.0,7.0,10531.0
9719.0,3814.0,23778.0,378.0,12.0,15986.0
16592.0,6853.0,24750.0,299.0,20.0,25715.0
14311.0,7103.0,25067.0,377.0,17.0,23927.0
15375.0,7901.0,28084.0,418.0,19.0,26089.0
20196.0,8622.0,35695.0,254.0,25.0,32334.0
9063.0,4939.0,15068.0,368.0,11.0,16127.0
13819.0,6109.0,29663.0,260.0,17.0,23591.0
15944.0,6371.0,30872.0,563.0,19.0,25872.0
11479.0,5393.0,,417.0,14.0,19368.0
22157.0,6959.0,43801.0,410.0,27.0,32529.0
19543.0,9249.0,40418.0,419.0,24.0,32499.0
16451.0,4866.0,37431.0,448.0,20.0,24932.0
23971.0,8323.0,52720.0,478.0,29.0,35629.0
7506.0,1862.0,18745.0,275.0,9.0,10031.0
14961.0,6471.0,32394.0,505.0,18.0,24905.0
16832.0,10284.0,26917.0,500.0,21.0,31171.0
10427.0,4570.0,21420.0,395.0,13.0,17527.0
16504.0,8489.0,33224.0,391.0,20.0,28609.0
9467.0,6487.0,22495.0,200.0,11.0,18512.0
18453.0,9049.0,27861.0,300.0,23.0,29481.0
20289.0,7578.0,39917.0,442.0,25.0,31314.0
,6336.0,26108.0,496.0,20.0,26181.0
5736.0,2582.0,11207.0,458.0,7.0,10421.0
10166.0,3931.0,17644.0,,12.0,15516.0
17824.0,7026.0,34646.0,554.0,22.0,28140.0
15106.0,8286.0,20799.0,480.0,18.0,26658.0
3000.0,1658.0,6114.0,368.0,5.0,7098.0
21214.0,6053.0,,575.0,26.0,29596.0
15683.0,5774.0,28946.0,312.0,19.0,23989.0
10905.0,4401.0,26008.0,282.0,13.0,17037.0
19975.0,10185.0,33663.0,366.0,24.0,33716.0
11612.0,6553.0,22094.0,339.0,14.0,21011.0
11558.0,8324.0,21152.0,371.0,14.0,22724.0
16792.0,6774.0,31223.0,464.0,20.0,26910.0
23905.0,9764.0,58963.0,397.0,29.0,38521.0
23118.0,11764.0,42055.0,399.0,28.0,38701.0
16799.0,6413.0,27379.0,405.0,20.0,25129.0
17312.0,7546.0,40878.0,215.0,21.0,28458.0
18957.0,7744.0,32374.0,279.0,23.0,29684.0
8715.0,1743.0,11490.0,369.0,10.0,12099.0
18221.0,8424.0,28748.0,333.0,22.0,29037.0
11330.0,4892.0,16156.0,381.0,14.0,18792.0
16592.0,9576.0,20907.0,512.0,20.0,30428.0
13863.0,6246.0,23443.0,394.0,17.0,22605.0
17506.0,5681.0,,294.0,21.0,25480.0
15591.0,6613.0,33584.0,337.0,19.0,
3000.0,723.0,5966.0,537.0,5.0,5216.0
15894.0,5228.0,31394.0,523.0,19.0,
18211.0,9352.0,27900.0,448.0,22.0,30856.0
17230.0,7327.0,35587.0,275.0,21.0,27153.0
14487.0,7856.0,,425.0,18.0,25891.0
23211.0,5880.0,44527.0,431.0,29.0,31598.0
16557.0,,31901.0,402.0,20.0,26478.0
17188.0,6917.0,24418.0,354.0,21.0,25998.0
20222.0,11033.0,42797.0,371.0,25.0,35287.0
16813.0,8697.0,39246.0,349.0,21.0,28181.0
10510.0,5404.0,19936.0,308.0,13.0,18202.0
3000.0,,4865.0,509.0,5.0,6607.0
,5212.0,22093.0,471.0,15.0,20514.0
18805.0,10973.0,31477.0,377.0,23.0,32431.0
13235.0,4574.0,22391.0,428.0,16.0,20451.0
19006.0,6498.0,37905.0,431.0,23.0,28403.0
15744.0,8270.0,29658.0,587.0,19.0,27827.0
21440.0,,45050.0,470.0,26.0,30249.0
13524.0,6860.0,25848.0,467.0,16.0,22795.0
17338.0,7978.0,26714.0,403.0,21.0,27947.0
17529.0,9767.0,28920.0,365.0,21.0,31147.0
22508.0,9995.0,36714.0,511.0,28.0,36442.0
,2946.0,11279.0,452.0,8.0,
12708.0,6366.0,29716.0,334.0,15.0,21401.0
19243.0,7384.0,45922.0,436.0,24.0,29711.0
22729.0,8623.0,46618.0,467.0,,35234.0
,8059.0,29738.0,232.0,20.0,
,6052.0,18836.0,,,21790.0
18786.0,,35054.0,429.0,23.0,30488.0
19344.0,8544.0,30234.0,246.0,24.0,30051.0
13202.0,8046.0,30221.0,259.0,16.0,
16652.0,6755.0,21950.0,378.0,20.0,24879.0
20903.0,8420.0,40036.0,439.0,26.0,32861.0
24452.0,6828.0,37601.0,443.0,30.0,34745.0
18713.0,8342.0,33630.0,527.0,,30052.0
15221.0,7849.0,30439.0,407.0,19.0,26660.0
14730.0,7860.0,31029.0,370.0,18.0,26431.0
17787.0,8197.0,31693.0,295.0,22.0,28410.0
14422.0,7868.0,29252.0,369.0,18.0,25585.0
15948.0,8343.0,25537.0,457.0,19.0,28181.0
9711.0,5451.0,18194.0,460.0,12.0,17926.0
21485.0,11783.0,45133.0,421.0,26.0,37910.0
9299.0,5645.0,17665.0,444.0,11.0,16690.0
12839.0,5560.0,21072.0,502.0,16.0,21406.0
15488.0,4914.0,,406.0,19.0,23022.0
24955.0,12886.0,52523.0,509.0,31.0,42034.0
,6805.0,18975.0,342.0,16.0,21576.0
11670.0,7084.0,17700.0,394.0,14.0,21653.0
12246.0,7080.0,24253.0,362.0,15.0,21963.0
23294.0,15014.0,38861.0,463.0,29.0,43452.0
3000.0,1536.0,4092.0,319.0,5.0,
9986.0,4722.0,22022.0,374.0,12.0,17147.0
28656.0,8927.0,42128.0,251.0,35.0,39978.0
17954.0,8633.0,31244.0,,22.0,30009.0
9470.0,3738.0,,,11.0,15894.0
14790.0,6969.0,25302.0,473.0,18.0,24984.0
15337.0,6985.0,23537.0,465.0,19.0,24926.0
19231.0,9561.0,38736.0,467.0,24.0,33219.0
24198.0,10653.0,44360.0,456.0,30.0,39077.0
16943.0,9208.0,35497.0,449.0,21.0,30033.0
12301.0,2460.0,19894.0,454.0,15.0,
18935.0,8881.0,46201.0,348.0,23.0,31761.0
11509.0,6563.0,14140.0,384.0,14.0,19456.0
9833.0,6264.0,13024.0,406.0,12.0,18595.0
6200.0,,14422.0,373.0,7.0,12274.0
7174.0,4437.0,13934.0,275.0,8.0,13572.0
10518.0,4911.0,20009.0,301.0,13.0,17565.0
9111.0,,17579.0,418.0,11.0,15179.0
16566.0,8332.0,32658.0,472.0,20.0,28604.0
9003.0,4048.0,17015.0,401.0,11.0,
3000.0,1115.0,4531.0,621.0,5.0,6883.0
9780.0,3897.0,20005.0,326.0,12.0,15267.0
12641.0,4282.0,25259.0,436.0,,19159.0
11973.0,6020.0,26682.0,503.0,14.0,20823.0
22598.0,10195.0,52636.0,485.0,28.0,38136.0
11932.0,,22661.0,452.0,14.0,19342.0
19405.0,7632.0,27782.0,486.0,24.0,29675.0
,7460.0,34755.0,404.0,18.0,24632.0
14788.0,7809.0,22102.0,533.0,18.0,25289.0
10823.0,,20579.0,503.0,13.0,17178.0
14706.0,4724.0,25338.0,,18.0,21789.0
11175.0,6095.0,18671.0,426.0,13.0,19516.0
15850.0,4953.0,32164.0,276.0,19.0,22728.0
13819.0,6975.0,25887.0,522.0,17.0,24936.0
10277.0,,20081.0,418.0,12.0,20639.0
19959.0,12214.0,31043.0,508.0,24.0,36751.0
17134.0,8975.0,,391.0,21.0,
12760.0,6646.0,20022.0,251.0,15.0,22401.0
15727.0,10619.0,27370.0,611.0,19.0,31586.0
14581.0,3158.0,25726.0,410.0,18.0,19639.0
10662.0,4303.0,25091.0,320.0,13.0,16795.0
15352.0,8211.0,26440.0,492.0,19.0,27764.0
11895.0,4952.0,13826.0,563.0,14.0,
10275.0,,22796.0,384.0,12.0,18342.0
6886.0,3072.0,13323.0,392.0,8.0,11383.0
13207.0,,23253.0,419.0,16.0,21901.0
17835.0,7536.0,29763.0,311.0,22.0,26964.0
11527.0,4585.0,17474.0,345.0,14.0,17347.0
27604.0,10911.0,65735.0,543.0,34.0,43220.0
19428.0,9270.0,35273.0,389.0,24.0,31423.0
,8018.0,27519.0,333.0,26.0,32417.0
,10348.0,36023.0,364.0,23.0,
24264.0,12504.0,,486.0,30.0,41811.0
11065.0,6196.0,20436.0,242.0,13.0,19635.0
3000.0,1011.0,4589.0,420.0,5.0,5401.0
12769.0,3576.0,19188.0,597.0,15.0,19328.0
17791.0,7999.0,27128.0,562.0,22.0,29320.0
15758.0,11659.0,35557.0,446.0,19.0,31509.0
16377.0,9444.0,29127.0,505.0,20.0,28602.0
21605.0,8524.0,28008.0,505.0,27.0,33387.0
16910.0,8327.0,32387.0,390.0,21.0,27791.0
18995.0,9930.0,34994.0,474.0,23.0,32832.0
10302.0,3226.0,17157.0,543.0,12.0,15910.0
9523.0,5590.0,14226.0,299.0,11.0,16426.0
,9995.0,34164.0,446.0,28.0,36494.0
15505.0,6836.0,32962.0,429.0,19.0,25568.0
11884.0,5376.0,22273.0,408.0,14.0,19863.0
11893.0,6713.0,23115.0,401.0,14.0,21472.0
11754.0,4402.0,22021.0,,14.0,18172.0
11455.0,,21745.0,425.0,14.0,17088.0
8584.0,4140.0,14245.0,489.0,10.0,14731.0
7498.0,1842.0,13033.0,438.0,9.0,10567.0
14025.0,5889.0,30146.0,386.0,,23031.0
12035.0,6844.0,26771.0,333.0,15.0,22150.0
20536.0,10430.0,29435.0,362.0,25.0,34360.0
16465.0,9126.0,28609.0,421.0,20.0,28759.0
16327.0,8360.0,33499.0,344.0,20.0,26861.0
11284.0,7798.0,26683.0,476.0,14.0,23295.0
14395.0,5631.0,33606.0,434.0,17.0,22058.0
16805.0,8231.0,26237.0,491.0,21.0,28501.0
18581.0,,,349.0,23.0,30369.0
14531.0,7929.0,26411.0,334.0,18.0,25348.0
20396.0,9052.0,43103.0,491.0,25.0,33492.0
15040.0,9353.0,30629.0,410.0,18.0,28072.0
18964.0,7527.0,26945.0,384.0,23.0,29158.0
12551.0,7414.0,24662.0,456.0,15.0,24268.0
5937.0,3024.0,12478.0,453.0,7.0,10673.0
16342.0,7301.0,29316.0,300.0,20.0,25749.0
18627.0,9392.0,32152.0,511.0,23.0,31471.0
17877.0,8512.0,23749.0,367.0,22.0,29902.0
17111.0,8309.0,34309.0,536.0,21.0,28826.0
13257.0,5691.0,24693.0,293.0,,21411.0
10966.0,4165.0,16705.0,425.0,13.0,17775.0
,7396.0,30230.0,385.0,22.0,28355.0
,4826.0,31632.0,242.0,21.0,24447.0
12196.0,6515.0,19908.0,453.0,15.0,22156.0
20547.0,6708.0,37001.0,246.0,25.0,29785.0
10586.0,4533.0,13497.0,377.0,13.0,16803.0
12082.0,6220.0,26640.0,488.0,15.0,21509.0
,12378.0,41838.0,358.0,28.0,39273.0
19343.0,5272.0,28438.0,328.0,24.0,27880.0
13210.0,5823.0,14030.0,464.0,16.0,21024.0
16437.0,8152.0,34661.0,380.0,20.0,28091.0
15774.0,7180.0,31034.0,368.0,19.0,25097.0
3000.0,1753.0,5590.0,502.0,5.0,6756.0
10468.0,3850.0,21554.0,307.0,13.0,16155.0
14746.0,3614.0,30351.0,363.0,18.0,20913.0
13217.0,7019.0,24561.0,469.0,16.0,23624.0
16236.0,6434.0,27986.0,301.0,20.0,25745.0
20647.0,5660.0,34581.0,542.0,25.0,29899.0
13392.0,5814.0,25797.0,383.0,16.0,21755.0
9712.0,5565.0,21551.0,470.0,12.0,17674.0
16624.0,5381.0,29410.0,470.0,20.0,24285.0
13367.0,9138.0,29981.0,388.0,16.0,26129.0
14220.0,,27187.0,362.0,17.0,
,6211.0,25921.0,397.0,16.0,22575.0
26209.0,8599.0,66087.0,457.0,32.0,38955.0
3796.0,1724.0,8716.0,321.0,5.0,7704.0
13058.0,5702.0,30081.0,304.0,16.0,20593.0
14982.0,4510.0,23382.0,519.0,18.0,21686.0
11094.0,8127.0,27266.0,341.0,13.0,21846.0
19499.0,7809.0,34617.0,428.0,24.0,30311.0
19066.0,7637.0,33018.0,384.0,23.0,30210.0
14761.0,8073.0,17008.0,387.0,18.0,25201.0
,8617.0,25900.0,514.0,17.0,25851.0
14440.0,8125.0,21299.0,393.0,18.0,25682.0
14476.0,4775.0,27830.0,371.0,18.0,21457.0
14608.0,6886.0,21204.0,378.0,18.0,24157.0
14060.0,3682.0,32891.0,360.0,17.0,20261.0
16262.0,8784.0,31963.0,346.0,20.0,27649.0
18766.0,5376.0,46614.0,360.0,23.0,26979.0
8849.0,3271.0,13212.0,533.0,11.0,14546.0
9747.0,4383.0,22074.0,457.0,12.0,17387.0
6257.0,3094.0,7879.0,372.0,7.0,11637.0
19332.0,8195.0,36004.0,479.0,24.0,31996.0
16252.0,9782.0,26173.0,273.0,20.0,29135.0
17526.0,9154.0,29192.0,510.0,21.0,29962.0
7853.0,4040.0,12918.0,504.0,9.0,14220.0
23925.0,7825.0,36499.0,579.0,29.0,35007.0
11956.0,7412.0,17002.0,481.0,14.0,22023.0
15841.0,5856.0,26411.0,435.0,19.0,24481.0
19272.0,12021.0,35360.0,503.0,24.0,35742.0
10065.0,6565.0,21631.0,350.0,12.0,18721.0
12268.0,6150.0,23170.0,368.0,15.0,21529.0
15896.0,8794.0,34175.0,395.0,19.0,27214.0
29287.0,5857.0,39730.0,510.0,36.0,37511.0
16506.0,7106.0,27566.0,332.0,20.0,26729.0
23032.0,12903.0,46370.0,323.0,28.0,40363.0
21028.0,11407.0,40016.0,419.0,26.0,36213.0
16840.0,5524.0,25961.0,,21.0,25860.0
10054.0,4229.0,20915.0,344.0,12.0,16220.0
20299.0,4060.0,33303.0,454.0,25.0,25666.0
7509.0,3689.0,11766.0,509.0,9.0,13709.0
